Query,Response Times
1m_users_Query1,1.727,0.158,0.157,0.156,0.156,0.178,0.061,0.047,0.044,0.043000000000000003,0.041999999999999996,0.041,0.059,0.054,0.041,0.04,0.04,0.04,0.039,0.04,0.039,0.039,0.039,0.04,0.04,0.04,0.039,0.039,0.039,0.04,0.04
1m_users_Query2,66837.512,67479.78899999999,66590.52699999999,66575.838,66273.695,63655.07,63866.456,62934.409999999996,66230.93000000001,66397.717,61765.577,63146.664000000004,63177.68,64848.058,65714.867,64348.359000000004,60076.938,65586.196,65318.251000000004,64771.496999999996,64112.255000000005,62560.951,62963.206,63339.12,63108.187,67606.674,65623.745,69087.024,70517.832,65289.545000000006,62896.462
1m_users_Query3,131126.622,135998.392,130941.71600000001,128193.47899999999,129492.20399999998,131727.26700000002,131615.43800000002,134533.952,127404.498,132404.86899999998,124402.568,128149.74399999999,131918.109,133673.794,132871.513,128871.106,132010.414,126701.286,131900.182,132252.78499999997,132656.785,135699.34,129727.13799999999,132607.744,130144.59999999999,129795.85900000001,130744.64499999999,125858.364,126958.77,129844.04699999999,131470.132
1m_users_Query4,124959.365,128859.68199999999,131286.509,136500.228,129914.628,125877.955,130882.272,132941.708,131125.627,131599.40399999998,132359.159,129260.526,132221.20799999998,129506.002,134350.74800000002,132264.436,130554.352,125056.45,128485.06,133025.369,132056.423,123032.892,132419.891,128371.88900000001,127493.09300000001,125282.808,127517.417,132704.98799999998,128942.139,131148.337,125510.039
