Query,Response Times
500k_users_Query1,44.399,0.23399999999999999,0.222,0.247,0.26699999999999996,0.189,0.24899999999999997,0.222,0.241,0.24000000000000002,0.20900000000000002,0.182,0.179,0.175,0.175,0.177,0.17200000000000001,0.183,0.174,0.171,0.116,0.112,0.116,0.124,0.12999999999999998,0.114,0.111,0.11,0.104,0.103,0.103
500k_users_Query2,36846.099,36198.933,39765.352999999996,38002.668,39596.091,38206.339,35450.098,35037.62300000001,36342.433999999994,35138.119000000006,37141.641,34487.181,33454.519,36348.735,37322.381,59970.008,56952.527,60357.72,58907.12,60590.187999999995,37951.068999999996,38815.786,36937.237,36691.718,37110.645,37185.867,39401.387,37021.908,37290.004,36537.511,36505.501000000004
500k_users_Query3,70651.893,71201.86099999999,72314.556,71677.485,74713.103,71596.386,70096.018,70732.254,71783.165,71517.081,69420.132,69903.77100000001,72679.593,73129.038,74407.09,73240.02299999999,72119.198,72597.184,73100.23300000001,70245.436,72141.49500000001,70879.28,71383.817,72700.70300000001,70782.923,68906.357,71102.227,69106.587,73047.47,69674.028,72604.178
500k_users_Query4,77379.231,73371.941,72384.699,71912.43400000001,70750.632,70423.096,70281.36899999999,71264.54699999999,73125.38,74133.909,72294.67300000001,75921.792,71926.67899999999,70473.466,75475.567,77049.435,74930.49,76188.43699999999,71723.76699999999,71485.049,70232.349,71428.258,69879.81000000001,72431.887,72771.637,73787.798,73317.258,72899.448,71239.989,73472.196,74413.29299999999
