Query,Response Times
250k_Query1,82.886,149.71,59.671,60.362,60.763,60.453,61.011,60.808,59.746,59.958999999999996,61.367,59.677,61.591,64.526,116.387,65.903,59.827,59.478,60.06,59.708,59.793,59.708999999999996,59.469,61.326,66.684,63.443,66.048,64.107,62.57899999999999,62.298,62.659000000000006
250k_Query2,319.15500000000003,1.578,1.085,0.977,0.973,0.954,2.13,1.1969999999999998,1.0690000000000002,1.175,2.762,1.295,1.33,1.3960000000000001,1.108,1.004,0.937,0.921,0.9790000000000001,0.9309999999999999,0.911,1.0759999999999998,1.081,1.078,1.077,1.048,1.1540000000000001,1.063,1.219,1.123,0.9560000000000001
250k_Query3,216.709,1.251,0.9859999999999999,1.02,0.9959999999999999,1.907,1.016,0.9840000000000001,0.9890000000000001,1.0690000000000002,2.895,1.103,1.1460000000000001,1.048,0.9940000000000001,0.982,1.003,0.988,0.972,0.993,0.958,0.9359999999999999,0.954,0.993,0.9940000000000001,1.027,1.0399999999999998,0.983,1.003,0.963,1.006
250k_Query4,65.37700000000001,1.2910000000000001,1.088,1.021,0.973,1.861,1.037,0.9810000000000001,1.018,0.982,2.975,1.071,0.985,0.9740000000000001,1.011,1.006,0.9840000000000001,1.004,0.977,1.002,0.9510000000000001,0.971,0.971,1.029,1.002,1.0579999999999998,1.027,1.0150000000000001,0.977,0.9970000000000001,0.9890000000000001
