Query,Response Times
500k_users_Query1,1538.338,1804.689,1765.949,1615.654,1983.36,1700.42,1620.938,2193.951,1676.359,1736.507,2067.4410000000003,1607.149,1894.784,2316.981,1751.1209999999999,1787.961,2398.693,1726.0249999999999,1635.837,2039.0419999999997,1627.762,1553.9019999999998,2056.91,1634.4669999999999,1783.765,1886.18,1591.799,1872.961,1731.967,1606.184,1993.462
500k_posts_Query2,2943.821,2788.681,2799.919,2807.57,2801.246,2783.567,2845.417,2826.765,2782.4779999999996,2904.326,3110.743,3199.675,2908.728,2791.1839999999997,2796.459,2799.13,3285.984,2792.547,2782.47,2849.1780000000003,3084.469,3087.251,2805.4260000000004,2817.4640000000004,3301.3140000000003,2814.5750000000003,2813.2769999999996,2820.232,3335.522,2790.189,2895.151
500k_posts_Query3,9601.989,10044.327,10070.608,10309.381,11065.314,10473.071,10678.85,11632.381000000001,11114.577000000001,11813.309000000001,12335.783,12609.12,12272.89,11754.488,11303.559,12556.356,12082.701000000001,12412.139,12228.360999999999,11992.110999999999,12096.644,10740.461,11745.176000000001,12163.617,11591.242,11628.51,11767.656,11761.831,11307.902,11493.68,11149.996
500k_connections_Query4,11881.636999999999,10536.336000000001,11336.394,11307.682,11060.518,12183.092999999999,12937.166,12330.215,12028.335000000001,13061.392,13319.489000000001,12405.471,12122.901,12797.099,11112.475999999999,11859.805,12004.942,12162.367,11430.536,10888.356,11718.004,11804.411,12205.743999999999,12828.360999999999,12408.176,13109.08,12673.298,12780.098,12558.272,11283.836000000001,11076.209
